samples,DME flowrate,Carbon efficiency,CAPEX,OPEX,LCP,Energy efficiency
18066,3.794338911,92.82816896,177152121.5,95431278.26,1.063714614,60.88553005
18067,3.794338684,92.82816313,177152117.9,218490705.6,2.189838917,60.88552704
18068,3.794338613,92.82816137,177152047.8,218251168.1,2.187646861,60.88551712
18069,3.794339042,92.82817198,177127110.2,224743141.6,2.247028244,57.65771819
18070,3.794362614,92.82874919,177150437.1,219242713.2,2.196704924,60.87921479
18071,3.794338411,92.82815589,177152108.8,219231952.1,2.196622258,60.88552229
18072,3.765178836,92.04844071,153405687.9,193342172.5,1.949158071,72.39217604
18073,2.867044467,70.0182731,129663012.6,146694869.8,1.961042893,74.99720958
18074,3.742814409,91.49700379,155396712.4,193182089.7,1.961489349,72.16254975
18075,3.641484738,89.01664089,166791944.4,193029963.1,2.02738277,70.72442403
18076,3.660676098,89.47410074,166061519.3,193105127.9,2.016653234,70.98764504
18077,3.91042705,95.687313,150410665.0,195597542.5,1.893661486,73.21924483
18078,3.76447112,92.0317139,153463961.6,193331514.9,1.949489342,72.39066403
18079,3.766823168,92.08874833,156626179.7,193247738.0,1.950923645,72.60296995
18080,3.765241174,92.04996477,154043903.7,193688511.2,1.953010966,72.12953472
18081,3.765223223,92.04952466,156264114.4,191766083.9,1.937696907,73.80176215
18082,3.765230093,92.0496781,153483856.0,194671687.9,1.961476741,71.32177587
18083,3.765232586,92.04975545,153013324.1,193874824.6,1.953617253,71.94699093
18084,3.765218414,92.04931047,153395659.7,193460654.2,1.950219338,72.29554777
18085,3.765229569,92.04966646,153404896.2,159938127.8,1.641085281,72.39174789
18086,3.765226096,92.04959493,153405096.4,194085130.7,1.955984389,72.3916729
18087,3.765226211,92.04959777,153405090.0,193595269.5,1.951466912,72.39167293
18088,3.765219923,92.04946214,152876120.7,194848590.7,1.962455112,71.16263806
18089,3.765182538,92.04852667,153405587.8,193342199.7,1.949156297,72.39221992
18090,3.905902692,95.57806958,158821686.7,166204177.1,1.643340003,71.31964048
18091,3.039481404,74.21676699,124133644.2,127963809.2,1.62839023,75.10060817
18092,3.037194895,74.16181898,128505578.1,128084806.9,1.636870223,75.09876893
18093,2.90679857,70.99294365,149096572.2,128753193.7,1.74717345,72.08845755
18094,2.924800724,71.42411506,128360273.0,126476042.4,1.680470518,73.98612203
18095,3.025289324,73.87282731,128326581.1,128105426.2,1.643307224,74.78094798
18096,3.023619856,73.83198439,125395605.8,128216088.7,1.64153188,74.51610296
18097,3.024889388,73.86309839,127549058.9,127813839.3,1.639129081,75.03705511
18098,3.024909433,73.86359352,124741861.8,129183871.8,1.65105958,73.56699077
18099,3.024909408,73.8636014,128494684.5,127020080.7,1.631281844,75.88811172
18100,3.024902598,73.86342875,128911204.2,127336939.2,1.63548426,75.57699901
18101,3.024910637,73.86368913,128358112.6,127992119.4,1.64225484,74.88755236
18102,3.024911256,73.86363722,128330440.4,151728879.5,1.914685703,74.77226615
18103,3.024910696,73.86362782,128330556.9,127363993.0,1.635007544,74.77224851
18104,3.024910897,73.86363284,128330547.8,127435971.2,1.635833643,74.77225235
18105,3.024885993,73.86302207,129299009.8,126433387.3,1.625644377,76.53369661
18106,3.024888949,73.86309297,128341163.0,128103476.5,1.643522013,74.77392667
18107,3.024910406,73.86362056,128330570.6,128105236.9,1.64351628,74.77224457
18108,2.789875576,68.13828912,135090843.2,97290074.13,1.408338816,70.01378373
18109,3.480059371,85.04608136,159021771.1,116959038.9,1.353322183,68.66035503
18110,2.762794613,67.47790449,136768858.6,97076128.92,1.42193166,69.57035349
18111,1.444830676,35.29603329,226130400.0,83871559.98,2.653923825,45.42582096
18112,2.379307767,58.12708799,164397561.5,94351107.58,1.658704655,62.83603313
18113,2.869444823,70.08010678,130556061.1,98434244.09,1.376685564,70.90587334
18114,2.789125772,68.11999875,135007080.4,97277703.96,1.40844094,70.0026821
18115,2.782186332,67.9497566,135175966.4,97084771.07,1.409793662,69.98552075
18116,2.789870676,68.13815781,135187625.3,97590903.44,1.41222684,69.77725785
18117,2.789865802,68.13804759,134381318.9,97464274.0,1.409474572,69.8539424
18118,2.789838329,68.13738531,135568226.4,95388366.76,1.385386926,71.57191902
18119,2.789867494,68.13808925,136254076.1,93819663.04,1.366851253,72.92164224
18120,2.789864803,68.13805339,135157265.0,97138886.3,1.406559695,70.1358652
18121,2.789875578,68.13828592,135091512.9,72715701.85,1.10249217,70.01525556
18122,2.789867832,68.13809601,135091460.1,98029453.68,1.41754582,70.01507777
18123,2.789867762,68.13809431,135091460.1,94710102.85,1.376233776,70.01507623
18124,2.789866964,68.13807658,137622549.6,143593638.0,1.98833071,45.93338962
18125,2.78987342,68.13823328,135091267.2,97289488.87,1.40833324,70.01419757
18126,2.847832199,69.55156559,130555495.1,78832946.87,1.148143616,61.87077902
18127,2.895255321,70.74409808,197735743.7,88817210.54,1.343711574,54.19599789
18128,3.076780483,75.19436904,186332797.6,90559324.97,1.268979617,55.83120184
18129,1.805775612,44.11943856,269426784.9,80315259.34,2.152853546,40.5030787
18130,2.862017145,69.93067893,196507271.9,87924050.55,1.346730336,54.23637108
18131,3.092185855,75.55807457,184617089.9,90159960.33,1.2559101,56.34812324
18132,2.956903793,72.25119765,193697039.9,89258386.34,1.315306574,54.87088014
18133,2.94881725,72.05291183,193531187.9,89077830.42,1.316558113,54.85527975
18134,2.948843388,72.05355392,192260557.6,89014471.1,1.314043025,54.86640456
18135,2.948771129,72.0517565,194227279.6,90380261.1,1.33287779,53.88485785
18136,2.948821255,72.05301025,196245998.1,110489924.3,1.572437459,42.18653211
18137,2.948774534,72.05183256,193894652.8,89361008.53,1.320414355,54.64633102
18138,2.948825492,72.05311368,193830292.1,121611696.5,1.700052208,54.80403687
18139,2.948826392,72.0531363,193830302.1,88413594.79,1.309146403,54.80405385
18140,2.948826394,72.05313634,193830302.1,93802314.46,1.372598195,54.80405438
18141,2.948823966,72.05307805,197619437.5,77895459.86,1.19053776,65.28723715
18142,2.948833651,72.0533143,193789850.8,89153254.97,1.317796658,54.80423613
18143,2.948826405,72.05313661,193830302.1,89154840.53,1.317874513,54.80405472
18144,3.065053107,74.83458501,116910641.1,77352173.28,1.031843338,75.62004444
18145,3.499568056,85.47755989,116513752.8,83577272.0,0.965029153,76.62290515
18146,3.066290419,74.86206735,113955484.4,76897438.67,1.022346979,76.11162262
18147,3.065095366,74.83553444,116725455.2,77327918.54,1.031307936,75.6415793
18148,3.065060347,74.83476102,116892573.1,77351549.58,1.031809793,75.62013314
18149,2.885939265,70.47266857,124676552.0,75384332.52,1.083182801,74.3451325
18150,3.072490286,75.01477405,115330661.8,77237512.76,1.025952627,75.87040537
18151,3.06370373,74.80149815,114664785.7,77414946.81,1.030019517,75.3850949
18152,3.065077031,74.83516897,117613209.4,77668143.52,1.036349554,75.22874352
18153,3.065062011,74.834801,121147881.4,77130064.26,1.034962396,76.14605874
18154,3.065067179,74.83497795,116710953.5,76846812.91,1.025847981,76.30264682
18155,3.065056675,74.83467106,116472043.9,77922913.76,1.037724109,74.8303057
18156,3.065043771,74.83437471,116932723.2,77054154.14,1.028499767,76.02804643
18157,3.065060339,74.83476093,116892536.7,117797059.6,1.489992567,75.62012211
18158,3.065060539,74.83476573,116892611.3,76810632.54,1.025682056,75.62015
18159,3.065060644,74.83476829,116892636.8,77402970.38,1.032392293,75.62015866
18160,3.065062824,74.83482392,114785444.4,83886099.01,1.103031069,67.58803147
18161,3.065068721,74.83498748,116952326.4,77593900.5,1.034631924,75.2956363
18162,2.981874987,72.80510895,112809402.2,124704291.8,1.606404929,64.86573188
18163,3.339341011,81.56455793,120408739.4,138348874.6,1.585601016,64.33317686
18164,3.240454432,79.15121597,131182963.7,138148995.2,1.645406405,62.99222983
18165,3.370324436,82.32207811,119791397.2,138356666.8,1.570357797,64.88012815
18166,3.536777755,86.38846447,107480724.3,140018952.9,1.498574497,66.06126931
18167,3.343393006,81.66480116,121709808.2,138335952.9,1.585132282,64.45717812
18168,3.371818068,82.35869661,122547231.2,138297093.2,1.572382073,65.05843041
18169,3.370309904,82.32172249,119629658.3,138019205.2,1.566692187,65.18110202
18170,3.370323791,82.32206315,118748802.9,139168323.8,1.577458411,64.1206076
18171,3.370322246,82.32188217,120032668.2,139214432.9,1.579487783,64.12324874
18172,3.370326768,82.32213807,119507454.4,133873699.5,1.523828096,69.18369651
18173,3.370340784,82.32227459,120293862.8,139130925.0,1.578934846,64.20613178
18174,3.370324443,82.32208063,119791436.3,91934876.6,1.092104859,64.88012824
18175,3.370324794,82.3220869,119791416.3,138897574.9,1.575930271,64.88013733
18176,3.370325018,82.32209239,119791405.4,138242402.2,1.569180343,64.88013762
18177,3.370333131,82.32229581,120719276.0,127687900.6,1.461563622,76.23022568
18178,3.370360599,82.32285674,119483026.4,138024188.6,1.566542523,65.17151108
18179,3.37034119,82.32237217,119790534.5,138356570.5,1.570347954,64.88048131
18180,3.131587048,76.5375954,186111006.0,168999279.4,2.116203886,57.17042007
18181,3.338172217,81.61322956,201690602.8,182358132.4,2.143228697,56.2686662
18182,2.864305169,70.00090171,200952780.2,166026632.5,2.298774381,54.21984521
18183,2.22240823,54.30034094,242040188.4,158496388.3,2.920479577,46.44264273
18184,3.131574717,76.53732212,186122986.1,168995869.8,2.116190016,57.17233945
18185,2.864303216,70.00120076,197358522.3,165020264.8,2.281458523,54.69713902
18186,3.13215712,76.55155024,185558436.7,168979163.6,2.11487621,57.18018884
18187,3.140156274,76.74768235,186042602.2,169315291.4,2.113834394,57.15163249
18188,3.131581506,76.53751049,187395693.0,169628008.4,2.124851956,56.8517139
18189,3.131586533,76.5376177,187972356.4,168771630.6,2.116104274,57.33590874
18190,3.131573928,76.53731704,185347723.5,167742486.4,2.101283625,57.85588533
18191,3.131589452,76.53768756,186006676.3,174728157.4,2.179586646,54.17209792
18192,3.131581523,76.53738786,189712389.2,172800929.8,2.163049715,55.21713078
18193,3.131575028,76.53732927,186122961.6,83912140.57,1.172799905,57.17233508
18194,3.131573494,76.5372925,186122957.9,168454956.3,2.110193272,57.17231861
18195,3.131573622,76.53729546,186122938.8,169060029.9,2.116902088,57.17232106
18196,3.131572136,76.53726002,187791427.5,157594164.7,1.991944944,64.28918977
18197,3.131577711,76.5373688,185137431.6,168209088.4,2.106180787,57.58887112
18198,1.975016599,48.2544476,258806210.4,59796010.89,1.585698544,48.69919349
18199,1.801590273,44.02094351,295068570.2,60196222.66,1.828146939,42.30643427
18200,2.766055457,67.60916867,238210222.3,69134550.97,1.219077479,56.81884694
18201,2.010314475,49.11997829,282175107.8,61467028.34,1.634128153,46.1358792
18202,2.266617725,55.38329356,278522961.1,65805232.39,1.509230425,49.26172099
18203,2.276911166,55.6351543,267599010.8,63972389.14,1.454889943,50.3072822
18204,2.004818181,48.98520159,282337290.7,61189831.13,1.634137232,46.16724186
18205,2.010311675,49.11990651,281214264.2,60786260.38,1.620422834,46.4977424
18206,2.010311506,49.11990839,275624774.9,62680356.31,1.641798123,45.33425952
18207,2.010295344,49.11948191,281608812.0,62144009.26,1.644687761,45.74943527
18208,2.010316149,49.12002091,282672224.4,61159941.62,1.629831317,46.31832899
18209,2.010307222,49.11984108,281156583.9,59807302.84,1.603400753,47.05672483
18210,2.010314609,49.119982,282175125.1,155684912.1,3.261462567,46.13587977
18211,2.010314853,49.1199884,282175148.7,62007953.84,1.643470811,46.13588012
18212,2.010314849,49.11998829,282175161.5,61564288.42,1.635807837,46.13588003
18213,2.010311162,49.11989934,274409177.8,73376017.27,1.824068373,40.20894476
18214,2.010321112,49.12020724,285046107.7,64652714.01,1.694970421,44.48386641
18215,2.010312151,49.11991752,282174802.0,61466941.29,1.634127918,46.13586645
18216,2.301294211,56.23076635,261929874.6,119374558.1,2.265342786,50.43864919
18217,1.818235268,44.41339736,183604974.3,88439142.71,2.100734173,58.92941545
18218,2.284774022,55.82713719,263167104.2,119303173.1,2.282846151,50.14243897
18219,3.139644896,76.73346368,210217149.0,127598945.0,1.684229001,62.04308233
18220,2.301322568,56.23146381,261929000.1,119375890.2,2.265333421,50.43857571
18221,2.631195975,64.29393902,255229662.9,124883623.5,2.043626071,54.3493902
18222,2.29971251,56.19211402,262022963.9,119360452.6,2.266852966,50.41355158
18223,2.301898,56.24557062,263090116.4,119311252.4,2.265849365,50.50745242
18224,2.301298045,56.23086648,260916764.3,118764097.2,2.254332838,50.73614107
18225,2.301320629,56.23141662,269890605.5,117339775.5,2.248724282,51.67256939
18226,2.301317976,56.23136597,263016006.0,118356521.8,2.251884162,50.99038632
18227,2.30131736,56.23133602,261697363.2,119532236.9,2.26728699,50.35358623
18228,2.301325215,56.2315316,261956447.5,119497528.9,2.267214734,50.3766625
18229,2.301322544,56.23146319,261929000.1,102657396.1,2.013085767,50.43857535
18230,2.301322621,56.23146508,261928993.7,121399293.3,2.295862347,50.43857651
18231,2.30132265,56.23146579,261929000.1,123965162.6,2.334576016,50.43857741
18232,2.30131889,56.23137411,260688837.5,120546460.4,2.280800715,49.81943547
18233,2.301278969,56.23039304,261799870.2,119166093.1,2.261982021,50.54322658
18234,3.479807116,85.06751706,203639338.6,115861309.2,1.394760312,67.80267917
18235,2.324441656,56.77675041,157401982.0,84813489.7,1.543110531,69.26859848
18236,2.061971014,50.36498007,181520677.5,83167030.54,1.759514934,64.61353823
18237,2.378845362,58.10363707,152990915.4,84979347.47,1.502678169,70.4216249
18238,2.178643908,53.21635,161747944.5,82894580.88,1.623930573,67.57152773
18239,2.378850929,58.10377385,152994422.5,84979554.39,1.502683685,70.42169084
18240,2.378257219,58.08921836,152248521.9,85009812.51,1.50222144,70.32944827
18241,2.378829135,58.10321222,153609358.6,85470426.55,1.510916691,69.82965104
18242,2.378843776,58.1035987,150760074.0,85854692.58,1.511631222,69.22244124
18243,2.37884161,58.1035445,151976107.0,85903497.14,1.514429818,69.21963392
18244,2.37884598,58.10365229,153355165.6,84759831.57,1.500098166,70.71933797
18245,2.378836879,58.10342935,153016529.1,84956372.72,1.502392096,70.45180587
18246,2.378844825,58.10362504,152990738.8,95232946.62,1.652342339,70.42154667
18247,2.378844595,58.103618,152990792.5,82955973.53,1.47314476,70.42155639
18248,2.37884456,58.10361714,152990786.1,84961558.3,1.502418798,70.42155431
18249,2.37882839,58.1032218,154693910.3,83896006.44,1.489795815,71.91029057
18250,2.378833768,58.10334419,152966264.4,85092467.74,1.504294369,70.27676181
18251,2.378845444,58.10364044,152990828.0,84979376.16,1.502678386,70.42158391
18252,3.174355425,77.55382823,146281098.6,170694523.4,2.055061199,71.6515236
18253,3.48609134,85.19623839,157446458.3,187969321.9,2.056415286,71.17019243
18254,3.187183882,77.86730174,145106471.5,170750779.5,2.045899319,71.83199505
18255,3.334421311,81.45593097,129916592.3,170938896.5,1.938938504,74.27028467
18256,3.174343897,77.55354468,146283129.7,170692357.9,2.055047585,71.65346792
18257,3.555949461,86.8758042,122210895.2,174047998.6,1.83966772,75.59303532
18258,3.173093982,77.5229928,146228995.6,170694306.5,2.055808832,71.62070081
18259,3.175250456,77.57577089,146239601.7,170640321.2,2.053835907,71.72398615
18260,3.174308069,77.5526396,147300224.9,171949207.1,2.070125644,70.4605466
18261,3.174346687,77.55361057,143819643.2,171750780.2,2.063458075,70.52914384
18262,3.174352141,77.55373412,146054853.5,172121202.0,2.070378173,70.2568586
18263,3.174347464,77.55363137,145887180.5,171636032.7,2.064858826,70.71583837
18264,3.174341817,77.55349213,146279556.2,170743488.8,2.05560363,71.60265292
18265,3.174344776,77.55356587,146283342.7,157995748.0,1.916166814,71.65353936
18266,3.174344863,77.55356851,146283295.3,172715740.9,2.077179725,71.65351501
18267,3.174345382,77.55358243,146283329.9,171938126.5,2.068673581,71.65355017
18268,3.174384427,77.55453635,148407510.2,167500003.0,2.022831969,75.05228372
18269,3.174329236,77.5531889,146310427.0,170825029.2,2.056543366,71.52295325
18270,3.614061847,88.28735293,111562194.4,166997197.8,1.730328902,75.73438248
18271,3.913598504,95.73380822,128268298.3,184564600.4,1.771165357,73.51230751
18272,3.871210636,94.68489619,136156501.4,184787964.5,1.800872687,72.77531663
18273,3.914518645,95.75972685,128162055.8,184634040.9,1.771254282,73.48424383
18274,3.681637965,89.99748951,144373925.2,179525344.0,1.853072495,72.83375859
18275,3.914918656,95.7697875,128134846.8,184634497.5,1.771049006,73.49092601
18276,3.913583436,95.73947715,128791421.9,184861402.2,1.774350633,73.34200891
18277,3.914466329,95.75843267,125273495.6,182195040.5,1.746633883,75.00597845
18278,3.914716604,95.76712235,131895912.3,182298653.2,1.754340643,75.10971415
18279,3.914517928,95.75970831,127712106.3,182643651.8,1.753130834,74.765771
18280,3.914721012,95.76723207,128947156.5,184237660.8,1.768464904,73.76596492
18281,3.914487524,95.75895762,128244499.1,184634244.7,1.771356069,73.48555814
18282,3.914735462,95.76757436,128824724.2,198923859.5,1.898591848,73.50000209
18283,3.914518896,95.75973309,128162064.0,182610639.8,1.753306382,73.48424773
18284,3.914733894,95.76754657,128825162.8,181454589.2,1.743647186,73.49995433
18285,3.914497928,95.7592184,128013141.6,190308390.7,1.821440894,70.02853534
18286,3.914704169,95.76676188,128441106.4,184215750.6,1.767750957,73.767237
18287,3.914520632,95.75975023,128161099.4,184633987.1,1.771251909,73.48428652
18288,2.554268177,62.40401376,172989673.2,120809596.3,1.918478653,62.46753128
